"GMTTIMESTAMP","LONGITUDE","LATITUDE","ALTITUDE","ACCURACY"
2015-07-12T08:22:55Z,0.0199783,52.1325601,100.0,13.0
2015-07-12T08:22:57Z,0.0199976,52.1324354,102.0,13.0
2015-07-12T08:22:59Z,0.0200552,52.1323272,101.0,14.0
2015-07-12T08:23:01Z,0.0200663,52.1321543,101.0,14.0
2015-07-12T08:23:03Z,0.0200738,52.132016,103.0,12.0
2015-07-12T08:23:05Z,0.0200891,52.131879,103.0,11.0
2015-07-12T08:23:07Z,0.0201498,52.1317463,105.0,12.0
2015-07-12T08:23:09Z,0.0201856,52.1315991,104.0,12.0
2015-07-12T08:23:11Z,0.0202212,52.1314665,103.0,11.0
2015-07-12T08:23:13Z,0.0202729,52.131309,104.0,11.0
2015-07-12T08:23:15Z,0.0203068,52.1311808,105.0,11.0
2015-07-12T08:23:17Z,0.0203303,52.1310499,103.0,11.0
2015-07-12T08:23:19Z,0.0203554,52.1308998,103.0,11.0
2015-07-12T08:23:21Z,0.0204036,52.1307568,102.0,12.0
2015-07-12T08:23:23Z,0.0204725,52.1306292,105.0,11.0
2015-07-12T08:23:25Z,0.0205256,52.1304784,105.0,11.0
2015-07-12T08:23:27Z,0.0205652,52.1303694,107.0,12.0
2015-07-12T08:23:29Z,0.0206184,52.1302149,106.0,11.0
2015-07-12T08:23:31Z,0.0206724,52.1300796,104.0,11.0
2015-07-12T08:23:33Z,0.0207229,52.129963,105.0,11.0
2015-07-12T08:23:35Z,0.0207525,52.1298329,105.0,12.0
2015-07-12T08:23:37Z,0.0208006,52.1297,105.0,12.0
2015-07-12T08:23:39Z,0.0208464,52.1295586,103.0,12.0
2015-07-12T08:23:41Z,0.0208788,52.1293844,99.0,12.0
2015-07-12T08:23:43Z,0.0209699,52.1292383,96.0,12.0
2015-07-12T08:23:45Z,0.0210325,52.1291045,96.0,12.0
2015-07-12T08:23:47Z,0.0211296,52.1289775,97.0,11.0
2015-07-12T08:23:49Z,0.0212122,52.1288706,97.0,11.0
2015-07-12T08:23:51Z,0.0213229,52.128764,103.0,11.0
2015-07-12T08:23:53Z,0.0214732,52.1286863,104.0,11.0
2015-07-12T08:23:55Z,0.0216348,52.128596,103.0,11.0
2015-07-12T08:23:57Z,0.0218155,52.1285223,103.0,11.0
2015-07-12T08:23:59Z,0.0219955,52.1284315,102.0,12.0
2015-07-12T08:24:01Z,0.0221688,52.1283455,105.0,12.0
2015-07-12T08:24:03Z,0.0223528,52.1282593,105.0,12.0
2015-07-12T08:24:05Z,0.0225485,52.1281841,105.0,11.0
2015-07-12T08:24:07Z,0.0227388,52.1280961,106.0,10.0
2015-07-12T08:24:09Z,0.0229512,52.1279999,104.0,11.0
2015-07-12T08:24:11Z,0.023173,52.1279416,101.0,10.0
2015-07-12T08:24:13Z,0.0233313,52.1278543,104.0,11.0
2015-07-12T08:24:15Z,0.0234948,52.1277679,105.0,11.0
2015-07-12T08:24:17Z,0.0236989,52.1276776,105.0,11.0
2015-07-12T08:24:19Z,0.0238642,52.1275696,106.0,11.0
2015-07-12T08:24:21Z,0.0240265,52.1274559,107.0,12.0
2015-07-12T08:24:23Z,0.024196,52.127349,104.0,11.0
2015-07-12T08:24:25Z,0.0243381,52.1272453,103.0,11.0
2015-07-12T08:24:27Z,0.0244581,52.1271535,104.0,13.0
2015-07-12T08:24:29Z,0.0246083,52.1270166,105.0,11.0
2015-07-12T08:24:31Z,0.0247587,52.1268907,101.0,11.0
2015-07-12T08:24:33Z,0.0248789,52.1267728,100.0,11.0
2015-07-12T08:24:35Z,0.0250358,52.1266373,98.0,11.0
2015-07-12T08:24:37Z,0.0251943,52.1265734,100.0,12.0
2015-07-12T08:24:39Z,0.0253986,52.1265061,100.0,13.0
2015-07-12T08:24:41Z,0.0256974,52.12645,99.0,13.0
2015-07-12T08:24:43Z,0.0259078,52.1263882,99.0,13.0
2015-07-12T08:24:45Z,0.0260878,52.1263199,98.0,13.0
2015-07-12T08:24:47Z,0.0263141,52.1262271,99.0,13.0
2015-07-12T08:24:49Z,0.026457,52.1261926,99.0,13.0
2015-07-12T08:24:51Z,0.0266297,52.1261362,99.0,12.0
2015-07-12T08:24:53Z,0.0268439,52.1260854,97.0,12.0
2015-07-12T08:24:57Z,0.0270465,52.1261013,96.0,12.0
2015-07-12T08:25:00Z,0.0272334,52.1261702,99.0,11.0
2015-07-12T08:25:02Z,0.0274299,52.1262177,97.0,11.0
2015-07-12T08:25:04Z,0.0275935,52.1262465,98.0,12.0
2015-07-12T08:25:07Z,0.0278518,52.1262874,98.0,12.0
2015-07-12T08:25:09Z,0.0280991,52.1263178,99.0,12.0
2015-07-12T08:25:12Z,0.0283391,52.126367,103.0,13.0
2015-07-12T08:25:14Z,0.0285373,52.1264104,104.0,12.0
2015-07-12T08:25:16Z,0.0287237,52.1264568,107.0,12.0
2015-07-12T08:25:18Z,0.0289364,52.1265242,106.0,13.0
2015-07-12T08:25:20Z,0.0291863,52.1265686,107.0,13.0
2015-07-12T08:25:22Z,0.0293682,52.1266117,108.0,13.0
2015-07-12T08:25:24Z,0.0295519,52.1266456,106.0,12.0
2015-07-12T08:25:26Z,0.0297383,52.1266885,105.0,12.0
2015-07-12T08:25:28Z,0.0299979,52.1267317,102.0,12.0
2015-07-12T08:25:30Z,0.0302277,52.1267719,100.0,11.0
2015-07-12T08:25:32Z,0.0304432,52.1268185,98.0,11.0
2015-07-12T08:25:34Z,0.0306527,52.1268741,97.0,12.0
2015-07-12T08:25:36Z,0.0308582,52.1269124,97.0,12.0
2015-07-12T08:25:38Z,0.0310211,52.1269635,96.0,12.0
2015-07-12T08:25:40Z,0.0312402,52.1270171,97.0,11.0
2015-07-12T08:25:42Z,0.031544,52.1270727,93.0,11.0
2015-07-12T08:25:44Z,0.0317248,52.1270943,95.0,11.0
2015-07-12T08:25:46Z,0.0319303,52.1271323,96.0,10.0
2015-07-12T08:25:48Z,0.0321414,52.127179,99.0,11.0
2015-07-12T08:25:50Z,0.0323979,52.127224,95.0,12.0
2015-07-12T08:25:52Z,0.0326471,52.1272667,95.0,11.0
2015-07-12T08:25:54Z,0.0328552,52.1273038,95.0,11.0
2015-07-12T08:25:56Z,0.0330877,52.1273295,94.0,11.0
2015-07-12T08:25:58Z,0.0333058,52.1273529,93.0,11.0
2015-07-12T08:26:00Z,0.0334757,52.1273875,95.0,12.0
2015-07-12T08:26:02Z,0.0336961,52.1274116,94.0,12.0
2015-07-12T08:26:04Z,0.0339127,52.12745,95.0,11.0
2015-07-12T08:26:06Z,0.0340942,52.1274685,97.0,12.0
2015-07-12T08:26:08Z,0.0343064,52.1274866,94.0,11.0
2015-07-12T08:26:10Z,0.0344959,52.1275093,96.0,11.0
2015-07-12T08:26:12Z,0.0346864,52.1275277,96.0,11.0
2015-07-12T08:26:14Z,0.0348893,52.127551,96.0,11.0
2015-07-12T08:26:16Z,0.0350717,52.1275692,98.0,12.0
2015-07-12T08:26:18Z,0.0352401,52.1276065,97.0,12.0
2015-07-12T08:26:20Z,0.0354407,52.1276741,97.0,11.0
2015-07-12T08:26:22Z,0.0356159,52.1277186,98.0,11.0
2015-07-12T08:26:24Z,0.0358624,52.1277676,94.0,11.0
2015-07-12T08:26:26Z,0.0360624,52.1278267,94.0,11.0
2015-07-12T08:26:28Z,0.0362813,52.1278988,93.0,11.0
2015-07-12T08:26:30Z,0.0364373,52.1279738,94.0,11.0
2015-07-12T08:26:32Z,0.0366118,52.1280597,95.0,12.0
2015-07-12T08:26:34Z,0.0368059,52.1281438,95.0,12.0
2015-07-12T08:26:36Z,0.0369985,52.1282291,94.0,12.0
2015-07-12T08:26:38Z,0.0371459,52.1283249,94.0,12.0
2015-07-12T08:26:40Z,0.0373247,52.128399,95.0,13.0
2015-07-12T08:26:42Z,0.037509,52.1284842,95.0,13.0
2015-07-12T08:26:44Z,0.0376506,52.1285706,95.0,13.0
2015-07-12T08:26:46Z,0.0378641,52.1286702,95.0,13.0
2015-07-12T08:26:48Z,0.0380146,52.1287561,93.0,14.0
2015-07-12T08:26:50Z,0.0382385,52.1288728,95.0,14.0
2015-07-12T08:26:52Z,0.0383898,52.1289737,96.0,14.0
2015-07-12T08:26:54Z,0.0384675,52.129079,97.0,14.0
2015-07-12T08:26:56Z,0.0385213,52.1292306,99.0,14.0
2015-07-12T08:26:58Z,0.0384969,52.129327,101.0,13.0
2015-07-12T08:27:00Z,0.0385198,52.1295014,101.0,14.0
2015-07-12T08:27:02Z,0.0385871,52.1296466,98.0,15.0
2015-07-12T08:27:05Z,0.0385714,52.1297716,97.0,16.0
2015-07-12T08:27:07Z,0.038597,52.1299121,96.0,20.0
2015-07-12T08:27:09Z,0.0386536,52.1300886,95.0,26.0
2015-07-12T08:27:11Z,0.0386626,52.1302116,96.0,28.0
2015-07-12T08:27:13Z,0.0387102,52.1303642,99.0,31.0
2015-07-12T08:27:15Z,0.0386861,52.1305054,98.0,29.0
2015-07-12T08:27:17Z,0.0387788,52.1305874,95.0,20.0
2015-07-12T08:27:19Z,0.0387935,52.1307266,95.0,17.0
2015-07-12T08:27:21Z,0.0388696,52.130849,94.0,15.0
2015-07-12T08:27:23Z,0.0389864,52.1309378,90.0,14.0
2015-07-12T08:27:25Z,0.0390259,52.1311222,88.0,13.0
2015-07-12T08:27:27Z,0.0391188,52.1312338,90.0,13.0
2015-07-12T08:27:29Z,0.0392378,52.1313801,89.0,14.0
2015-07-12T08:27:31Z,0.0394546,52.1315589,88.0,15.0
2015-07-12T08:27:33Z,0.0395237,52.1316496,89.0,17.0
2015-07-12T08:27:35Z,0.0393858,52.1317897,88.0,18.0
2015-07-12T08:27:37Z,0.0394493,52.1319238,89.0,17.0
2015-07-12T08:27:39Z,0.0393972,52.1321094,89.0,16.0
2015-07-12T08:27:41Z,0.0393054,52.1322229,88.0,19.0
2015-07-12T08:27:43Z,0.0395544,52.1323429,89.0,15.0
2015-07-12T08:27:45Z,0.0396131,52.1324988,87.0,17.0
2015-07-12T08:27:47Z,0.0396931,52.1326048,88.0,22.0
2015-07-12T08:27:49Z,0.0396167,52.1327159,88.0,17.0
2015-07-12T08:27:51Z,0.0394383,52.132811,82.0,17.0
2015-07-12T08:27:54Z,0.0394612,52.1329342,81.0,18.0
2015-07-12T08:27:56Z,0.0396422,52.1331459,78.0,18.0
2015-07-12T08:27:58Z,0.0396605,52.1332912,75.0,19.0
2015-07-12T08:28:00Z,0.0397899,52.1334137,76.0,16.0
2015-07-12T08:28:02Z,0.0397556,52.1335428,74.0,16.0
2015-07-12T08:28:05Z,0.0398951,52.1336482,73.0,16.0
2015-07-12T08:28:07Z,0.0399148,52.133806,72.0,17.0
2015-07-12T08:28:09Z,0.0398927,52.1339048,72.0,16.0
2015-07-12T08:28:11Z,0.0400344,52.1340307,71.0,18.0
2015-07-12T08:28:13Z,0.0400462,52.1341458,71.0,20.0
2015-07-12T08:28:15Z,0.0401013,52.1342688,70.0,16.0
2015-07-12T08:28:17Z,0.0402111,52.1344133,71.0,16.0
2015-07-12T08:28:19Z,0.0403088,52.1345363,70.0,15.0
2015-07-12T08:28:21Z,0.0403542,52.1347032,72.0,15.0
2015-07-12T08:28:23Z,0.0403837,52.1348365,72.0,14.0
2015-07-12T08:28:25Z,0.0404288,52.1349619,72.0,14.0
2015-07-12T08:28:27Z,0.0404362,52.1350581,73.0,14.0
2015-07-12T08:28:29Z,0.040438,52.1352389,72.0,15.0
2015-07-12T08:28:31Z,0.0405023,52.1353544,74.0,18.0
2015-07-12T08:28:33Z,0.04056,52.1354583,71.0,26.0
2015-07-12T08:28:35Z,0.0405491,52.1355586,69.0,21.0
2015-07-12T08:28:38Z,0.0406322,52.1357276,67.0,16.0
2015-07-12T08:28:40Z,0.0408555,52.1358631,71.0,15.0
2015-07-12T08:28:42Z,0.0408501,52.1359655,75.0,17.0
2015-07-12T08:28:44Z,0.0410606,52.1360873,80.0,15.0
2015-07-12T08:28:47Z,0.0410551,52.1362062,81.0,14.0
2015-07-12T08:28:49Z,0.0411081,52.136359,80.0,14.0
2015-07-12T08:28:51Z,0.0411809,52.1365218,80.0,13.0
2015-07-12T08:28:54Z,0.041187,52.1366455,86.0,12.0
2015-07-12T08:28:56Z,0.0412374,52.1367312,87.0,11.0
2015-07-12T08:28:58Z,0.0413096,52.1368773,86.0,11.0
2015-07-12T08:29:00Z,0.0413804,52.1369887,87.0,12.0
2015-07-12T08:29:03Z,0.0414412,52.1371197,89.0,13.0
2015-07-12T08:29:06Z,0.0415129,52.137246,90.0,14.0
2015-07-12T08:29:08Z,0.0415629,52.1373471,90.0,14.0
2015-07-12T08:29:10Z,0.0415646,52.137484,91.0,13.0
2015-07-12T08:29:12Z,0.0416956,52.1376428,92.0,13.0
2015-07-12T08:29:14Z,0.0416723,52.1377362,92.0,14.0
2015-07-12T08:29:17Z,0.0418,52.1378598,91.0,13.0
2015-07-12T08:29:19Z,0.0418726,52.1379472,92.0,14.0
2015-07-12T08:29:21Z,0.0419895,52.1380637,91.0,15.0
2015-07-12T08:29:23Z,0.0421453,52.1382069,91.0,15.0
2015-07-12T08:29:25Z,0.0421448,52.1383237,92.0,15.0
2015-07-12T08:29:27Z,0.0422584,52.1384664,95.0,15.0
2015-07-12T08:29:30Z,0.0421364,52.1385587,97.0,15.0
2015-07-12T08:29:33Z,0.0421756,52.1386672,99.0,14.0
2015-07-12T08:29:35Z,0.0423199,52.13878,100.0,13.0
2015-07-12T08:29:37Z,0.0424156,52.1388749,101.0,12.0
2015-07-12T08:29:40Z,0.0425556,52.1390238,102.0,11.0
2015-07-12T08:29:42Z,0.0425888,52.1391157,102.0,12.0
2015-07-12T08:29:44Z,0.0426766,52.1391904,103.0,12.0
2015-07-12T08:29:46Z,0.0427576,52.1392956,103.0,13.0
2015-07-12T08:29:48Z,0.042768,52.1393933,104.0,12.0
2015-07-12T08:29:51Z,0.0428582,52.1395094,104.0,12.0
2015-07-12T08:29:53Z,0.0429071,52.1396353,102.0,13.0
2015-07-12T08:29:55Z,0.0429749,52.1397442,102.0,12.0
2015-07-12T08:29:58Z,0.04309,52.1398079,106.0,11.0
2015-07-12T08:30:00Z,0.0431937,52.1398913,110.0,11.0
2015-07-12T08:30:03Z,0.0433234,52.139983,111.0,11.0
2015-07-12T08:30:05Z,0.0434119,52.1400629,112.0,11.0
2015-07-12T08:30:08Z,0.0435582,52.1401493,115.0,11.0
2015-07-12T08:30:10Z,0.0436996,52.1402181,113.0,12.0
2015-07-12T08:30:12Z,0.0438377,52.1402779,113.0,11.0
2015-07-12T08:30:15Z,0.0439333,52.1403691,115.0,11.0
2015-07-12T08:30:18Z,0.0440664,52.1404612,117.0,13.0
2015-07-12T08:30:21Z,0.0441911,52.1405302,117.0,14.0
2015-07-12T08:30:23Z,0.0442714,52.1406105,115.0,13.0
2015-07-12T08:30:25Z,0.0443592,52.1406981,116.0,12.0
2015-07-12T08:30:27Z,0.0444465,52.1407725,116.0,12.0
2015-07-12T08:30:29Z,0.0445354,52.1408459,115.0,12.0
2015-07-12T08:30:32Z,0.0446429,52.140957,118.0,11.0
2015-07-12T08:30:35Z,0.0447234,52.1410441,118.0,12.0
2015-07-12T08:30:38Z,0.0447912,52.1411313,117.0,13.0
2015-07-12T08:30:42Z,0.0448916,52.141228,121.0,12.0
2015-07-12T08:30:45Z,0.0449763,52.1413095,122.0,12.0
2015-07-12T08:30:48Z,0.0450599,52.1414113,120.0,12.0
2015-07-12T08:30:51Z,0.0451434,52.141534,119.0,12.0
2015-07-12T08:30:53Z,0.0451981,52.1416177,119.0,12.0
2015-07-12T08:30:56Z,0.0452642,52.1417164,124.0,12.0
2015-07-12T08:30:59Z,0.0453423,52.1418171,121.0,12.0
2015-07-12T08:31:02Z,0.0454208,52.141918,124.0,13.0
2015-07-12T08:31:05Z,0.0454845,52.1420284,124.0,13.0
2015-07-12T08:31:08Z,0.0455603,52.1421407,127.0,14.0
2015-07-12T08:31:11Z,0.0456367,52.142249,129.0,14.0
2015-07-12T08:31:14Z,0.0456952,52.1423709,127.0,14.0
2015-07-12T08:31:16Z,0.0457379,52.1425025,127.0,13.0
2015-07-12T08:31:18Z,0.0458105,52.1425898,127.0,13.0
2015-07-12T08:31:20Z,0.0458685,52.1426963,129.0,14.0
2015-07-12T08:31:22Z,0.045872,52.1427934,126.0,13.0
2015-07-12T08:31:24Z,0.0459735,52.1428801,125.0,13.0
2015-07-12T08:31:26Z,0.0460761,52.1430114,125.0,13.0
2015-07-12T08:31:28Z,0.0461402,52.1431201,124.0,13.0
2015-07-12T08:31:30Z,0.0462041,52.1432144,116.0,13.0
2015-07-12T08:31:32Z,0.0463068,52.1433323,118.0,13.0
2015-07-12T08:31:34Z,0.0464107,52.1434574,120.0,12.0
2015-07-12T08:31:36Z,0.046499,52.1435575,121.0,12.0
2015-07-12T08:31:38Z,0.0465933,52.1436837,121.0,12.0
2015-07-12T08:31:40Z,0.0466936,52.1438175,120.0,14.0
2015-07-12T08:31:42Z,0.0468008,52.1439,120.0,13.0
2015-07-12T08:31:44Z,0.0468932,52.1440245,120.0,13.0
2015-07-12T08:31:46Z,0.0470224,52.1440886,121.0,13.0
2015-07-12T08:31:48Z,0.0471509,52.1442056,122.0,12.0
2015-07-12T08:31:50Z,0.0472163,52.1443216,120.0,13.0
2015-07-12T08:31:52Z,0.0472874,52.144443,120.0,13.0
2015-07-12T08:31:54Z,0.0473332,52.1445694,120.0,13.0
2015-07-12T08:31:56Z,0.0475669,52.1447533,117.0,13.0
2015-07-12T08:31:58Z,0.0476885,52.1449361,115.0,14.0
2015-07-12T08:32:00Z,0.047809,52.1450571,115.0,15.0
2015-07-12T08:32:02Z,0.0479276,52.1451893,115.0,15.0
2015-07-12T08:32:04Z,0.0479788,52.1452935,114.0,15.0
2015-07-12T08:32:06Z,0.048014,52.1454595,110.0,16.0
2015-07-12T08:32:08Z,0.0481324,52.1456074,109.0,15.0
2015-07-12T08:32:10Z,0.0482469,52.1457443,109.0,15.0
2015-07-12T08:32:12Z,0.048423,52.1459004,112.0,14.0
2015-07-12T08:32:14Z,0.0485308,52.1460897,112.0,13.0
2015-07-12T08:32:16Z,0.0486351,52.1462306,110.0,13.0
2015-07-12T08:32:18Z,0.0488057,52.1464439,110.0,12.0
2015-07-12T08:32:20Z,0.048885,52.1466377,110.0,12.0
2015-07-12T08:32:22Z,0.049048,52.1468287,108.0,12.0
2015-07-12T08:32:24Z,0.0491531,52.1470328,109.0,12.0
2015-07-12T08:32:26Z,0.0492031,52.147258,107.0,13.0
2015-07-12T08:32:28Z,0.0493029,52.1474135,106.0,14.0
2015-07-12T08:32:30Z,0.0494888,52.147582,104.0,15.0
2015-07-12T08:32:32Z,0.0495357,52.147856,101.0,16.0
2015-07-12T08:32:34Z,0.0496006,52.1479984,101.0,17.0
2015-07-12T08:32:36Z,0.0496975,52.1482307,99.0,21.0
2015-07-12T08:32:38Z,0.0499548,52.1484291,99.0,14.0
2015-07-12T08:32:40Z,0.0500914,52.1486278,99.0,14.0
2015-07-12T08:32:42Z,0.0502221,52.1488193,98.0,14.0
2015-07-12T08:32:44Z,0.0502653,52.1489486,96.0,14.0
2015-07-12T08:32:46Z,0.0502956,52.1490701,95.0,14.0
2015-07-12T08:32:48Z,0.0503201,52.1492109,90.0,14.0
2015-07-12T08:32:52Z,0.0503303,52.1493247,91.0,16.0
2015-07-12T08:32:54Z,0.050483,52.149335,92.0,15.0
2015-07-12T08:32:57Z,0.0506963,52.1493275,93.0,14.0
2015-07-12T08:32:59Z,0.0508524,52.1492956,94.0,14.0
2015-07-12T08:33:01Z,0.051038,52.1492672,97.0,12.0
2015-07-12T08:33:03Z,0.0512896,52.1493385,94.0,12.0
2015-07-12T08:33:05Z,0.0514694,52.1494054,93.0,13.0
2015-07-12T08:33:07Z,0.0514988,52.1494953,94.0,13.0
2015-07-12T08:33:09Z,0.0515153,52.1496483,96.0,15.0
2015-07-12T08:33:11Z,0.0515585,52.1497741,98.0,16.0
2015-07-12T08:33:14Z,0.0517045,52.1498517,97.0,21.0
2015-07-12T08:33:16Z,0.0519054,52.149862,101.0,13.0
2015-07-12T08:33:18Z,0.0520778,52.149934,100.0,13.0
2015-07-12T08:33:20Z,0.0522582,52.1499601,100.0,13.0
2015-07-12T08:33:22Z,0.0524433,52.149959,102.0,14.0
2015-07-12T08:33:24Z,0.0526445,52.1499638,102.0,14.0
2015-07-12T08:33:26Z,0.0528451,52.1499893,103.0,14.0
2015-07-12T08:33:29Z,0.0530589,52.150005,103.0,12.0
2015-07-12T08:33:32Z,0.0532519,52.1500378,105.0,12.0
2015-07-12T08:33:34Z,0.053409,52.1500624,105.0,13.0
2015-07-12T08:33:36Z,0.0535814,52.1500754,105.0,13.0
2015-07-12T08:33:39Z,0.0537824,52.1501059,106.0,13.0
2015-07-12T08:33:42Z,0.0539548,52.1501261,103.0,12.0
2015-07-12T08:33:46Z,0.0541362,52.1501535,104.0,12.0
2015-07-12T08:33:49Z,0.0543082,52.1501658,104.0,12.0
2015-07-12T08:33:52Z,0.0545087,52.1501689,104.0,12.0
2015-07-12T08:33:54Z,0.0546779,52.1501919,104.0,12.0
2015-07-12T08:33:56Z,0.0548307,52.1502039,103.0,12.0
2015-07-12T08:33:58Z,0.0549843,52.1502074,103.0,12.0
2015-07-12T08:34:01Z,0.055187,52.150206,106.0,12.0
2015-07-12T08:34:03Z,0.0553753,52.1501724,104.0,11.0
2015-07-12T08:34:06Z,0.0556045,52.1501524,107.0,12.0
2015-07-12T08:34:08Z,0.0557787,52.1501365,107.0,11.0
2015-07-12T08:34:10Z,0.0559974,52.1501279,103.0,11.0
2015-07-12T08:34:12Z,0.056209,52.1500823,99.0,11.0
2015-07-12T08:34:14Z,0.0563812,52.1500172,98.0,11.0
2015-07-12T08:34:16Z,0.0565628,52.1499688,98.0,11.0
2015-07-12T08:34:18Z,0.0567298,52.1499271,99.0,11.0
2015-07-12T08:34:20Z,0.0569122,52.1498941,99.0,11.0
2015-07-12T08:34:22Z,0.0570996,52.1498573,98.0,11.0
2015-07-12T08:34:24Z,0.0572954,52.1498132,97.0,11.0
2015-07-12T08:34:26Z,0.0575208,52.1497829,96.0,11.0
2015-07-12T08:34:28Z,0.0577218,52.1497754,98.0,12.0
2015-07-12T08:34:30Z,0.0578975,52.1497751,99.0,11.0
2015-07-12T08:34:32Z,0.0580978,52.1497564,98.0,12.0
2015-07-12T08:34:34Z,0.0582504,52.1497582,97.0,11.0
2015-07-12T08:34:38Z,0.0584292,52.1497391,99.0,11.0
2015-07-12T08:34:40Z,0.0585745,52.1496918,99.0,11.0
2015-07-12T08:34:42Z,0.0587326,52.1496709,100.0,10.0
2015-07-12T08:34:44Z,0.058874,52.1496271,100.0,11.0
2015-07-12T08:34:46Z,0.0590696,52.1496117,98.0,11.0
2015-07-12T08:34:48Z,0.0592716,52.1496032,99.0,11.0
2015-07-12T08:34:50Z,0.0594805,52.1495605,100.0,12.0
2015-07-12T08:34:52Z,0.0597337,52.1495223,99.0,12.0
2015-07-12T08:34:54Z,0.0599446,52.149485,99.0,12.0
2015-07-12T08:34:56Z,0.0601848,52.1494587,99.0,12.0
2015-07-12T08:34:58Z,0.0604709,52.1494201,96.0,12.0
2015-07-12T08:35:00Z,0.0606809,52.149353,96.0,12.0
2015-07-12T08:35:02Z,0.0608976,52.1492536,95.0,12.0
2015-07-12T08:35:04Z,0.0609696,52.149134,96.0,12.0
2015-07-12T08:35:06Z,0.0611374,52.1490035,92.0,12.0
2015-07-12T08:35:08Z,0.0611593,52.1488772,93.0,13.0
2015-07-12T08:35:10Z,0.0611348,52.1487669,96.0,13.0
2015-07-12T08:35:12Z,0.061187,52.1486186,95.0,13.0
2015-07-12T08:35:14Z,0.0612311,52.1484948,95.0,14.0
2015-07-12T08:35:16Z,0.0612397,52.1483272,95.0,15.0
2015-07-12T08:35:18Z,0.0612258,52.1481436,97.0,15.0
2015-07-12T08:35:20Z,0.0612004,52.1480024,98.0,13.0
2015-07-12T08:35:22Z,0.0613,52.1479065,97.0,12.0
2015-07-12T08:35:24Z,0.061302,52.1478142,97.0,12.0
2015-07-12T08:35:26Z,0.0613307,52.1476915,99.0,12.0
2015-07-12T08:35:28Z,0.0612504,52.1475908,100.0,12.0
2015-07-12T08:35:30Z,0.0612288,52.1474718,100.0,13.0
2015-07-12T08:35:32Z,0.0612204,52.1473287,99.0,14.0
2015-07-12T08:35:34Z,0.0613005,52.1472088,100.0,14.0
2015-07-12T08:35:36Z,0.061319,52.1470685,101.0,12.0
2015-07-12T08:35:38Z,0.0614483,52.1469304,101.0,12.0
2015-07-12T08:35:40Z,0.0615835,52.1467946,99.0,12.0
2015-07-12T08:35:42Z,0.061717,52.1467279,102.0,12.0
2015-07-12T08:35:44Z,0.0619033,52.1466627,103.0,11.0
2015-07-12T08:35:46Z,0.0620489,52.146566,101.0,11.0
2015-07-12T08:35:48Z,0.0622094,52.146487,102.0,11.0
2015-07-12T08:35:50Z,0.0623951,52.1463776,100.0,11.0
2015-07-12T08:35:52Z,0.0625693,52.1462801,99.0,11.0
2015-07-12T08:35:54Z,0.0627666,52.1461747,101.0,11.0
2015-07-12T08:35:56Z,0.0629042,52.1460522,99.0,11.0
2015-07-12T08:35:58Z,0.0629891,52.1459427,101.0,11.0
2015-07-12T08:36:00Z,0.063064,52.1458081,101.0,11.0
2015-07-12T08:36:02Z,0.0631229,52.1456591,101.0,11.0
2015-07-12T08:36:04Z,0.0631813,52.1455144,101.0,12.0
2015-07-12T08:36:06Z,0.0632345,52.1453657,102.0,11.0
2015-07-12T08:36:08Z,0.0632717,52.1452138,103.0,12.0
2015-07-12T08:36:10Z,0.063335,52.1450703,107.0,13.0
2015-07-12T08:36:12Z,0.0633463,52.1449473,105.0,13.0
2015-07-12T08:36:14Z,0.0633634,52.1448156,106.0,15.0
2015-07-12T08:36:16Z,0.0633672,52.1446713,107.0,17.0
2015-07-12T08:36:18Z,0.0633111,52.1445466,105.0,15.0
2015-07-12T08:36:20Z,0.0632703,52.1444032,108.0,14.0
2015-07-12T08:36:22Z,0.0632402,52.1442841,109.0,14.0
2015-07-12T08:36:24Z,0.0632867,52.1441052,107.0,13.0
2015-07-12T08:36:26Z,0.0632532,52.1439921,110.0,13.0
2015-07-12T08:36:28Z,0.063287,52.1438582,111.0,14.0
2015-07-12T08:36:30Z,0.0632946,52.143707,111.0,14.0
2015-07-12T08:36:32Z,0.0633455,52.1435696,109.0,14.0
2015-07-12T08:36:34Z,0.063339,52.1434418,111.0,14.0
2015-07-12T08:36:36Z,0.0633881,52.1433432,112.0,14.0
2015-07-12T08:36:38Z,0.0634203,52.1431545,101.0,13.0
2015-07-12T08:36:40Z,0.0634889,52.1430042,98.0,12.0
2015-07-12T08:36:42Z,0.063585,52.1428884,99.0,13.0
2015-07-12T08:36:44Z,0.0636963,52.1427407,96.0,13.0
2015-07-12T08:36:46Z,0.0638054,52.142598,93.0,13.0
2015-07-12T08:36:48Z,0.0639014,52.142456,94.0,12.0
2015-07-12T08:36:50Z,0.0639831,52.1423486,97.0,13.0
2015-07-12T08:36:52Z,0.0640996,52.1422367,96.0,12.0
2015-07-12T08:36:54Z,0.0642279,52.142139,97.0,12.0
2015-07-12T08:36:56Z,0.064349,52.1420354,101.0,12.0
2015-07-12T08:36:58Z,0.0644825,52.1419372,99.0,11.0
2015-07-12T08:37:00Z,0.0645887,52.1418222,101.0,12.0
2015-07-12T08:37:02Z,0.0647165,52.1416929,100.0,12.0
2015-07-12T08:37:04Z,0.0648347,52.1415807,98.0,12.0
2015-07-12T08:37:06Z,0.0649216,52.141454,98.0,11.0
2015-07-12T08:37:08Z,0.0650367,52.1413324,96.0,12.0
2015-07-12T08:37:10Z,0.0651378,52.1411944,95.0,12.0
